Code,Conditions,Biological_Replicates,n_AnalyticalReplicates_Summed ,valine-d8,hippuric acid-d5,2/3-phosphoglycerate,2-aminoadipic acid,2-hydroxyglutarate,2-ketoglutarate,4-guanidinobutanoate,4-hydroxyphenyllactate,5-aminolevulinic acid,5-aminovaleric acid*,5-methylthioadenosine (MTA),6-phosphogluconate,acetylcarnitine,acetylcholine,acetyl-CoA,adenosine,ADP,ADP-ribose,alanine,AMP,arginine,argininosuccinate,asparagine,aspartate,ATP,beta-alanine,beta-citrylglutamic acid,betaine,butyrylcarnitine C4,cAMP,carnitinamide,carnitine,carnosine,CDP,CDP-ethanolamine,choline,aconitate,citicoline,citrate,citrulline,CMP,CMP-2-aminoethylphosphonate,CMP-acetylneuraminic acid,creatine,creatinine,CTP,cyclic ADP-ribose,cystathionine,cysteic acid,cysteinylglycine,cytidine,cytosine,dATP,dCTP,deoxyadenosine,deoxycytidine,deoxyribose 5-phosphate,dihydroorotate,dihydroxyacetone phosphate,dimethylarginine (ADMA+SDMA),dTTP,FAD,fructose,"fructose 1,6-bisphosphate",fructose 6-Phosphate,fumarate,GDP,GDP-hexose,gluconate,glucose,glucose 1-phosphate,glucose 6-phosphate,glucuronic acid,glutamate,glutamine,glutamylcysteine,glutamylglutamate,glutamyllysine,glutamylthreonine,glutathione,glutathione oxidized,glyceraldehyde 3-phosphate,glycerol 3-phosphate,glycerophosphocholine,glycerophosphoethanolamine,glycerophosphoinositol,glycine,Gly-Gly,GMP,GTP,guanosine,hexanoylcarnitine C6,hexenoylcarnitine C6:1,hexosamine phosphate,histidine,homoarginine,hypotaurine,hypoxanthine,IMP,indole,indole-3-lactate,inosine,isoleucine,isovalerylcarnitine,KMV,lactate,leucine,lysine,malate,malonate,malonylcarnitine C3-DC,mesaconate,methionine,methionine sulfoxide,methylhistidine,methylindole,methylmalonylcarnitine C3-DC-M/succinylcarnitine C4-DC,mevalonic acid 5-pyrophosphate,myo-inositol,N-acetylalanine,N-acetylarginine,N-acetylaspartate,N-acetylaspartylglutamate,N-acetylglutamate,N-acetylglutamine,N-acetylhexosamine phosphate,N-acetylhistidine,N-acetylmethionine,N-acetylneuramic acid,N-acetylornithine,N-acetylserine,NAD,NADH,NADP,NADPH,N-carbamoylaspartate,ophthalmate,ornithine,orotate,orotidine,pantothenate,pentose phosphates,phenylalanine,phosphocreatine,phosphoenolpyruvate,phosphoethanolamine,phosphorylcholine,proline,propionylcarnitine,pyroglutamic acid,pyruvate,S-(2-succinyl)cysteine,S-adenosylhomocysteine,S-adenosylmethionine,sedoheptulose 7-phosphate,serine,S-lactoylglutathione,stearoylcarnitine C18,succinate,succinylglutathione,taurine,tetradecanoylcarnitine C14,tetradecenoylcarnitine C14:1,thiamine,threonine,trans-4-hydroxyproline,trimethyllysine,tryptophan,tyrosine,UDP,UDP-GlcNac,UDP-hexose,UMP,uric acid,uridine,UTP,valine,Val-Lys,xanthine
786-M1A_1,786-M1A,1,4,2390155101.5471854,4624712907.306158,56869709.98251116,7515754.961195993,424350094.38723886,959154967.7982372,1919684.7207895843,2200691.1089927414,3774612.516339089,69248646.59849454,13467706.788835287,972022.2739345242,4022430586.3756676,28297226.0939176,2924310.2747595184,11604889.518203298,49965436.95949584,1657369.438591603,262139689.12858614,16555562.09205342,135157875.95214796,454662.3374245944,30095626.62910098,1586907436.70241,199949598.25142747,46555224.94101974,199709003.22798526,3624687371.778773,603212737.4663855,277505.2481819249,3340599.955423905,17243583705.204185,11785035.501674643,5739549.015225326,1086177.403988452,594830278.1394188,87829576.5269174,5444321.87216965,2010790503.3800452,275324809.3368434,1280443.6568482337,1242478.8066978522,6614308.172945501,52612707204.20574,1955600556.5776505,12994987.869374346,17862090.90214714,337234.54473213607,311339.99293377466,12995733.506992219,2999977.354833969,3682260.1365527967,205533.96589178636,420233.9147057632,445061.7899436505,4553336.893434407,2244233.598329758,17728016.83112892,38715576.38095663,7795771.752319226,3125601.0088087944,625232.3311481324,10370792.74473421,18142483.6115149,4504988.375801342,117455414.52536552,6342337.302811433,1367487.7652310124,374261790.43781906,55565990.18572588,1185105.867672962,7968053.520713171,10041706.304052016,9854317530.976765,1396287220.5497627,604764.3623625614,3477770.6960128043,564327.7018167332,4795702.950842293,1984845938.9893909,3814316.6359528275,17275062.52147341,14136524.961020797,9967473587.933685,161574822.2901732,32379637.402707994,3493625.6395085813,1041029.800678894,1834825.4307254823,8639229.593931582,723508.8541087802,3730170.5355126774,2009538.6090202124,4843648.509707565,482678795.8388679,2012436.0274414578,1469642.8410721247,6468141.64785437,775510.003041955,613402.1320158389,331840.82325396716,601369.9961232786,420406029.77718043,29656655.780021407,4475373.167029434,721790169.7312711,452768187.2496233,39846551.36374004,2244208988.3073077,7457169.61843136,1553685.4960925356,32929422.796953525,85256547.88699046,539805.6645984072,37194008.9880064,1940466.4039906014,48024086.065192044,426519.1344430564,268277701.42843732,12143217.005135907,495265.07730676525,59680626.64641183,280252.81275209435,35106202.09554355,3339694.840944347,3492747.684226355,13576648.376755945,18838959.929018453,19176828.386178013,12457407.555996262,296327772.4856525,183694476.4968648,1465478.247231398,1048696.083009069,2990974.644361239,7067282.048919613,73393577.11112273,2340577.832750326,33675553.278265625,1276466724.2994237,1289689777.0305424,7125490.371269093,246346088.18832222,4762172.829331322,17540594.320025526,1446896.4420750174,5942313849.608177,11845789148.444515,386050764.4562749,379771328.69351935,22840327.69064982,90757.83575310968,6780883.869663995,89552281.3802635,578935.480081227,9213418.426316474,880478.6496705886,1189002.370571597,31488406.076181136,1205182.3121441144,4065166566.2002907,340557.03677498247,657106.8234725578,62988916.26510903,172999611.6397844,28087442.38858313,5723521.411188778,256797971.13664705,119090610.48622368,36395193.796799205,119189221.06048436,83177213.947492,5604822.464547036,336995332.59746736,1082080.1770115355,90710931.48610117,315279253.18194425,23639151.09621453,15393862.43442725
786-M1A_2,786-M1A,2,4,2227283635.482022,4340353963.064233,48343621.4577905,7794628.795052521,432815728.4037032,979152170.5832793,1885078.61627873,2038710.1801168637,3938304.3629855197,66983507.07926075,19486387.94723745,707684.314646542,3567130317.611985,28306527.943639327,2186800.613088626,10714045.00976082,35328279.230267644,2019794.9379975828,267364892.63506413,14352308.329749703,126922947.4474739,444031.6702222864,29573451.26075208,1591156370.5168571,119442957.87657991,46974652.96246332,186168366.8490111,3165614078.594554,663736011.72881,342739.3559130323,3525496.2284749234,17526479428.66739,8647827.492047817,3241414.7918896712,1561509.2145959032,493153219.275811,93936705.65206075,5723543.661469551,1980188251.54733,278046331.566738,690823.8148226591,1739740.979083103,6972180.206278971,51257739519.96724,1774650242.9215631,6780227.33171972,18924578.255514115,572911.8656389816,404028.59993352945,13020566.893341338,2393359.7753555533,3318310.492369393,85288.81726361898,89075.77442639467,371461.03444322135,4740239.825887413,2513221.273921084,20614559.83443423,53310496.29128539,7591008.799518167,2031230.8512876108,536471.2601554339,9466659.490056682,15751090.648680184,4596929.1910817735,123939283.59259059,3620835.1844137106,987289.4890076767,420595122.04160637,38150612.15767492,1438821.861409024,7076673.944301465,9410405.65106647,10639801927.177132,1186213863.0123928,433096.9100706661,3562135.6963742664,453694.1810095466,4904795.03596702,1865886585.5671575,3542508.4302324657,17447470.1185508,15023970.19265404,11680704505.231157,187556157.2266999,39548178.973393984,3528048.5248820577,1087986.7444881639,1145320.5870898638,4781881.1430875845,550655.7818959625,3893996.4960739324,2011365.8473928259,5422672.644652648,445543238.01999056,2134081.5031615766,1469085.1799787646,2581735.8862329116,1009287.6498918916,620355.3958219663,254852.34487384383,781272.9123175314,401997946.0736529,30619593.755314928,4746638.36348094,654376726.9260099,414521702.42446643,37827659.20083414,2276823114.9284477,8327513.223395282,1689016.8242213118,35011520.18992587,77161399.86379547,422230.5195229268,36330172.34489867,2066645.513340473,44890301.48968465,250685.1479873904,260066393.6396206,13214624.54084596,365013.6412074357,62471731.76657176,230783.40546035575,38486887.096873276,3555700.7446985417,3101910.1394808786,9667282.724050662,20112930.571358718,15346443.843178354,11974256.96182265,316541222.57084906,195229607.28633395,1182152.380918611,866394.5614073841,1464519.8063540985,9521686.25227118,80105921.94954863,2212177.2621742543,45159952.57234678,1343400921.3991675,1392441376.8482335,8110977.205943033,238982768.64398676,2805519.519438328,14936661.917116921,1850009.1526363983,6306919385.226283,12405225700.750076,385850667.5581289,331154954.5596578,23703684.357611194,121873.43795832979,7467058.853967639,92100460.15387154,692476.1356718177,8089039.967052827,1142299.7534439024,1122525.3795302473,28513243.130312275,1074784.571038533,3771464971.515134,449592.8495087146,518660.81331209495,61346153.43445867,171132446.5082429,27500982.29797945,5150431.099074948,253882480.99823523,122771462.61710925,27551514.753637493,116722886.74203359,85226735.00512947,5083695.325839471,304106411.4849088,608915.2593573027,56997541.10712299,292344631.6204437,21748553.502743647,11632708.283058137
786-M1A_3,786-M1A,3,4,2102958681.7119,4214210391.0329742,45802901.95336431,7241957.186904862,417484370.4857192,1003428045.3282012,2000096.1305428236,2205281.755358641,4303746.11760009,55649763.55766486,20071093.721961886,1445621.3173465366,5617724322.3308525,28519059.856238786,2928606.14503688,10506368.468487367,49201082.500028744,1949899.3348093769,258369450.23078996,15526072.155903379,135557750.8380347,512186.1480005388,28337981.362188697,1438959084.2015054,207156285.74891278,41920267.96044441,175943671.107799,3785752028.935615,720950711.0049944,386103.46237002156,3773026.2409579493,16199180849.892078,10191572.177027162,5507038.986922538,1367225.7320381848,542913336.4826033,115296043.88689457,6159898.902517948,2418463674.6855345,264196679.6286283,1079579.4367249017,1337308.342546034,6682802.024603778,51649560334.84343,1785340689.1831307,13309944.870478187,19515281.170629147,548504.1679957912,455723.25965468923,10862056.680914298,3483037.648489289,3781988.5927032074,267767.8603640193,395345.7594553763,521027.71037145,4686755.900007036,2046186.1776716786,20680979.18772472,49702620.403469466,8240183.064143657,3164208.913220941,1002010.1967067719,9089341.158992363,17478472.19632251,5400479.303939354,110972786.78106123,6452372.473852295,1391610.7574745398,436007868.6359788,45686139.61003503,1402794.7862776432,10707681.415416537,9670126.134383364,9745193665.855259,1149252388.4601882,422855.1084079559,2959848.40645297,556953.8077737954,4271330.640406634,1696006066.9753606,3238509.5569633124,21678424.244976293,15699491.917621523,11330421026.861235,172459713.9154453,22190106.910676144,3426172.144370565,1067860.9366860827,1758844.2285552884,9001367.46115088,984889.157371122,3343197.8221979705,1485787.104345576,5457406.837118513,455684105.5502484,2262274.942289146,1524101.3363189106,2021929.4589462327,802228.0327658794,616879.5371802012,367503.6644225456,686507.514458663,403148115.5781761,32262096.754322715,5049872.570225251,761914316.8605485,433393651.6811464,40500396.47164909,2058245047.6101344,6230907.7178595755,1484239.0488040203,33116633.779769503,80000104.76843855,330739.4066860954,36358004.8174072,2097925.1899536652,45793886.27893745,292380.0072682242,252162547.8000631,13158549.921770819,626945.6878672895,64653364.010189176,218878.17251330958,38090728.72830913,3080391.137280578,3578248.9975992283,11863796.717469871,23181677.41723101,18225433.451864585,12420520.950564768,319621872.9047537,197341043.9789928,1455654.4316003385,1018414.5910806621,3079706.4879976474,7948163.372622253,74572856.49282165,2058077.0305672102,45480929.91803369,1190027767.7253942,1357518913.8722887,7665570.104361763,240743506.2683712,2362061.4779682998,13096744.25163397,1750502.757448073,5827142530.82037,12462870596.614525,444481897.6243563,346187837.81577325,26927998.689172767,115227.44094896664,7620795.453218142,96840676.76427744,639437.9552925747,7620248.8734338265,828627.2031383107,1204902.1397366633,31991788.520429634,838413.5894274662,3762586211.4998636,388748.4561802501,599422.75861693,61578164.61171174,167489062.72730753,24674010.644153763,5899277.536971146,253430945.4190889,107941535.05642444,35801234.0261869,125809878.6873698,86170339.47969598,5221088.330604505,340184793.25003225,707946.6923438514,94191395.01335746,295515888.03665924,24760807.870117314,13670747.190539565
786-M2A_1,786-M2A,1,4,2431360407.08998,4796131050.452511,45783711.69092743,6136730.297572297,438371417.993719,844281226.9222186,2623110.191975591,2253523.0449382933,4109373.6420193156,64322546.22765458,13835955.032204792,701878.1864949798,3917688766.622584,27084780.35605309,3106470.8295376785,17961179.81272607,57649506.60665864,1766339.0236442075,260598556.1939587,18582462.765877966,117597851.37784283,363696.38572051434,29972242.64860835,1696344892.8208294,240116502.52052957,51363609.46699911,224744127.47013715,3146725409.416718,483097512.524765,420519.3548434216,3142924.878703026,16800806497.77516,9035860.539411053,6847267.763587825,3524156.571220037,780639518.4978998,103718090.6253344,10488394.775513731,1979318402.7222466,276278924.25937396,1510952.956755994,3034728.8633142225,7188242.174476192,44957306942.68643,1779772902.0836525,15987465.172929306,18834160.38710643,235966.46577123564,375293.5527489045,12997895.466325391,3433407.933751079,3781132.7245020317,262646.57140375685,395556.1325820688,592390.1447884216,5518797.826063472,2781785.0286487583,18983080.41545026,57973766.62551909,7164024.278570717,3566525.0298099546,1228305.4479627025,11932668.891549759,17605340.781105895,5833210.894191211,121533502.86899027,8344102.008254062,1380650.4226815691,278986120.606099,44270259.720038,1287734.5030263043,10765292.451237679,7503049.46058301,10131674599.49347,1153689019.3098812,439717.0126777053,3778631.852277754,622709.404348208,5627827.504211189,1853440001.0416493,3252353.4175419803,15440581.377804471,17801460.47082418,19399123778.613167,263284864.59392285,32855091.532010898,3487743.1423933767,932660.6564685961,2318241.654099859,11161339.121915013,1035288.7908605229,3604729.7219620543,1967044.9596513503,5151789.6734448355,443132177.69744056,1643334.6978073462,1452214.1010343814,3132852.33904369,678487.5778497068,634057.5779214468,271314.35228268616,956558.1722937862,416453774.47378755,37556308.511655554,4501577.704040937,663746220.3415704,457818920.7255788,32784356.451738797,2247800755.9260054,7052035.19937717,1605709.074845803,33626812.70303751,89234618.82166141,345455.74126940826,37780586.996401794,2084136.94885364,51831477.718779,406338.19985836535,285687452.52617973,12725229.733050711,328140.76277689234,72442847.26116434,346983.6588758513,34351438.95461381,3140739.184526462,3063267.6709248614,10586795.45815166,17854721.53484245,15408802.729648102,12280622.78460714,281635958.1088007,192023008.26207912,1120895.86474365,1447913.9353963064,3391589.5731508527,6952731.365063687,103007749.9286924,1549200.8137101254,35810691.69377353,1019723620.0680029,1187669246.2522166,6850898.792440457,258330724.46223825,754591.7680280991,14652466.964646436,7505810.138246396,6773442551.939053,10876293861.91951,417808398.90707266,320515166.22184134,26589045.800407667,87873.79831676144,6740764.069376106,89152996.89134143,489852.9908895714,8972725.489169165,947788.9759368943,1754989.5960719013,30912062.18596194,1033270.416160988,3750765964.3568807,204591.55847727868,404219.0824262294,59526020.92599249,180222864.98537847,30666407.44707574,4993151.211131331,263541673.82602137,122621795.09514178,40443303.69566639,145512490.17445877,89074926.46795452,6141999.682725603,296861053.62703073,1058443.0554108364,103109207.10304463,312775933.0139007,24182614.647576164,12996338.97368112
786-M2A_2,786-M2A,2,4,2053706862.5446937,3846160365.4183016,44241236.86742496,6228218.079617953,432236949.0553113,885890420.1987026,1980782.1062262983,2334933.1156193437,4097770.6851488007,63464217.13910441,17779457.05307773,2072529.0237329656,4199346145.2047434,24435566.227225784,3353348.6144985175,11249213.300710725,52069672.967205636,1927269.9152772,257841193.2722925,15722224.419960652,142176441.03355423,301516.03969324677,34596149.15951291,1701187155.9710128,217447760.87725037,50614440.33752708,209096748.68905076,3567101268.9033403,539337311.1569917,438984.41302773653,3170543.0415038085,15335501209.431393,11705465.486669645,4634165.127058544,3744577.0355813517,669318439.5338576,86529197.22531655,12156634.50607685,1917542101.6236787,306560942.4843365,687929.2486938405,3353468.910960945,7699123.235899775,42944448096.96912,2001518352.4234204,11961382.977421623,19809819.904758666,359699.5225702725,478387.84266125737,12658122.162590114,3583744.0486586164,3464190.675021631,227996.24244018743,314092.6339729836,457787.885522515,4333013.108260823,3024220.333008739,86095033.78933793,60440627.29046261,7790091.07333548,3242700.8299542214,886122.4946262324,11775581.145208487,21216975.006088123,8301933.110542881,94538741.07047878,6175671.365906951,1405522.8377038545,354661671.5828052,64768161.27641043,1737284.9948877762,20265947.65660875,7442055.121315719,10251511046.069832,1419630477.1475363,415860.4016136895,3646275.53496815,595718.7251526286,5118266.743200269,1803322158.1699924,3379889.1920470432,14555412.966518816,25350177.693041347,20843379081.91518,263614809.95647737,17157045.630952436,4544009.677862988,1002359.1152151906,1582479.2970885898,8814035.474063419,886982.8673023897,3930114.783157648,1852935.4385426266,5983969.454742797,487410612.5402803,2060299.1285788028,1264935.940388112,2044983.0450629354,522550.4985210333,726854.4473664232,394303.40515124146,753538.4775284202,486084616.3127767,34721775.048566125,5445482.608657614,733610904.0879432,546731948.7407305,40915391.01842973,1746912464.795599,6647626.8150543785,1473984.1597678952,33962804.70057857,110450217.35831012,350433.64151216805,43152520.08561608,2336211.4338841783,50726069.78197742,480088.9286167622,266718785.79596478,13571210.280742673,274986.8528161542,68674530.87462462,329483.3443781313,35295774.427038535,3217729.17180213,2739788.5327339526,16295435.831518482,18700110.665084433,13810130.383619266,13883752.738157753,291878587.59634,209731181.69425407,522624.86367278633,2196710.3089513844,2135025.263659469,35214569.28897594,97285861.5768406,2139124.3785158247,324485556.6958458,761696750.2387267,1333225556.762493,7715585.526458109,302544025.61255634,865088.5562620269,10906802.536987057,12249175.66354695,7865122030.475628,11895554399.172457,402569782.22713625,323794626.1034057,31126649.081888944,121985.11860482553,6887774.950047669,102200358.18733625,586920.169803966,11127887.11813495,843977.9957232606,1467382.7997738507,31293656.0628812,952620.6381060595,3571225806.030804,322841.16969880724,1514148.3926317827,64402641.58338493,196576680.7151654,28107721.45248518,5356244.116096624,296379122.5011523,111573573.54476137,32050095.11528433,134290797.3105558,82998699.00618567,4691689.02742959,308299533.87369263,982865.5192674507,84757446.3736432,356114602.0293768,23030926.462673564,16465210.636271432
